14974,17161
0,13122
13122,13365
13365,14823
14823,14904
14904,14958
14958,17145
17145,17147
0,1
1,55
55,58
58,13180
13180,13423
13423,13585
13585,15772
15772,15790
15790,16519
0,13122
13122,13365
13365,13367
13367,14096
14096,14150
14150,14231
14231,14237
14237,16424
16424,16442
0,1
1,487
487,490
490,544
544,553
0,54
54,783
783,785
785,7346
7346,7364
7364,7367
7367,7853
7853,10040
0,1
1,55
55,58
58,13180
13180,13423
13423,17797
17797,17806
0,54
54,57
57,59
59,6620
6620,8078
0,1
1,7
7,16
16,13138
13138,13381
13381,13435
13435,15622
15622,17080
17080,17161
0,162
162,163
163,13285
13285,13528
13528,13546
13546,15733
15733,15787
15787,16516
16516,16522
0,1
1,55
55,58
58,13180
13180,13423
13423,17797
17797,17806
0,54
54,135
135,137
137,6698
6698,8156
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17230
17230,17239
0,13122
13122,13365
13365,13527
13527,14256
14256,14310
14310,16497
16497,16499
0,1
1,55
55,58
58,13180
13180,13423
13423,17797
17797,17878
17878,17896
17896,18625
0,54
54,57
57,59
59,6620
6620,6782
6782,6791
6791,8249
0,1
1,55
55,136
136,1594
1594,1597
1597,14719
14719,14962
14962,19336
0,2
2,6563
6563,6569
6569,6578
6578,7064
7064,9251
9251,9305
9305,9386
9386,10844
0,1
1,487
487,1216
1216,1270
1270,1273
1273,14395
14395,14404
0,54
54,57
57,543
543,7104
7104,7106
7106,7115
7115,11489
11489,11570
11570,13028
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17230
17230,17239
0,54
54,57
57,59
59,6620
6620,6782
6782,8969
8969,8987
8987,9230
9230,10688
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17230
17230,17239
0,1458
1458,1461
1461,1515
1515,8076
8076,12450
12450,12459
12459,12461
0,243
243,297
297,298
298,4672
4672,4675
4675,17797
17797,17806
0,54
54,57
57,59
59,6620
6620,8078
0,1
1,163
163,166
166,220
220,6781
6781,8239
8239,8248
0,1458
1458,1461
1461,1515
1515,8076
8076,8078
0,1
1,7
7,88
88,142
142,151
151,13273
13273,13516
13516,14974
14974,17161
0,1458
1458,1461
1461,1515
1515,8076
8076,8094
8094,8337
8337,8339
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17230
17230,17239
0,54
54,57
57,219
219,220
220,706
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17230
17230,17239
0,54
54,297
297,459
459,460
460,13582
13582,15769
15769,17227
17227,17236
17236,17242
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17230
17230,17239
0,13122
13122,13365
13365,13527
13527,14256
14256,14310
14310,16497
16497,16499
0,1
1,55
55,58
58,544
544,2731
2731,15853
15853,15862
0,54
54,57
57,59
59,6620
6620,8078
0,1
1,19
19,22
22,184
184,6745
6745,6799
6799,7528
7528,11902
11902,12145
0,2
2,6563
6563,6617
6617,6620
6620,8078
0,1
1,55
55,58
58,76
76,2263
2263,15385
15385,15628
15628,15790
15790,16519
0,13122
13122,13365
13365,13419
13419,14148
14148,14166
14166,14247
14247,14249
14249,16436
16436,16442
0,2187
2187,2193
2193,2194
2194,2248
2248,2257
2257,15379
15379,15622
15622,17080
17080,17161
0,54
54,57
57,59
59,6620
6620,8078
0,1
1,4375
4375,4456
4456,4510
4510,4513
4513,5971
5971,5980
0,4374
4374,4377
4377,4379
4379,10940
10940,10994
10994,11003
11003,12461
0,1
1,55
55,58
58,13180
13180,13423
13423,13441
13441,15628
15628,15790
15790,16519
0,54
54,55
55,217
217,220
220,13342
13342,13585
13585,15043
15043,17230
17230,17248
0,6561
6561,6563
6563,6566
6566,6620
6620,6701
6701,8159
0,2
2,6563
6563,6617
6617,6620
6620,8078
0,729
729,5103
5103,5104
5104,5158
5158,11719
11719,11725
11725,11734
11734,12220
12220,12301
0,54
54,6615
6615,10989
10989,10992
10992,10994
10994,11075
11075,11561
11561,11570
11570,13028
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,17068
17068,17086
17086,17167
0,6
6,6567
6567,6621
6621,6630
6630,7116
7116,9303
9303,9465
0,1
1,55
55,58
58,13180
13180,13423
13423,17797
17797,17806
0,6
6,6567
6567,7053
7053,7062
7062,7116
7116,9303
9303,9305
9305,9386
9386,10844
0,1
1,55
55,2242
2242,15364
15364,15607
15607,17065
17065,17074
17074,17080
17080,17161
0,162
162,163
163,217
217,220
220,238
238,2425
2425,2911
0,1
1,55
55,58
58,13180
13180,13189
0,54
54,57
57,59
59,6620
6620,8078
0,1
1,55
55,64
64,13186
13186,13429
13429,13435
13435,15622
15622,17080
17080,17161
0,54
54,57
57,59
59,6620
6620,8078
0,1
1,55
55,784
784,802
802,805
805,1291
1291,3478
3478,16600
0,4374
4374,4377
4377,4431
4431,10992
10992,10994
10994,11003
11003,12461
0,1
1,19
19,46
46,13168
13168,13411
13411,14869
14869,17056
17056,17062
17062,17143
0,54
54,57
57,59
59,2246
2246,15368
15368,16097
16097,16583
16583,16664
0,243
243,261
261,6822
6822,6876
6876,6879
6879,6881
6881,9068
9068,10526
0,54
54,57
57,59
59,6620
6620,7106
7106,7115
7115,11489
11489,11570
11570,13028
0,1
1,55
55,58
58,13180
13180,13423
13423,14881
14881,14962
14962,19336
0,54
54,57
57,59
59,6620
6620,8078
0,27
27,29
29,6590
6590,8048
8048,8291
8291,8309
8309,8390
0,54
54,6615
6615,6617
6617,6620
6620,8078
0,27
27,189
189,190
190,13312
13312,14041
0,162
162,189
189,191
191,194
194,1652
1652,8213
8213,8699
8699,10886
10886,10904
0,2187
2187,2241
2241,2250
2250,2412
2412,2413
2413,2419
2419,8980
8980,10438
10438,10681
0,6
6,33
33,35
35,6596
6596,8054
8054,8297
8297,8459
8459,10646
10646,10664
0,81
81,135
135,136
136,13258
13258,13987
13987,14473
14473,14476
14476,14494
0,54
54,55
55,13177
13177,13180
13180,14638
14638,14647
0,27
27,29
29,2216
2216,15338
15338,16067
16067,16553
16553,16556
16556,16718
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,27
27,29
29,6590
6590,8048
8048,8291
8291,12665
12665,12668
12668,12830
12830,12839
0,54
54,2241
2241,2259
2259,2502
2502,2504
2504,9065
9065,9227
9227,9956
0,27
27,29
29,6590
6590,10964
10964,11693
11693,12179
12179,12182
12182,12200
12200,12281
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,27
27,4401
4401,4402
4402,4420
4420,10981
10981,11143
11143,11872
0,486
486,495
495,549
549,550
550,13672
13672,14401
14401,18775
18775,18778
0,27
27,29
29,38
38,4412
4412,10973
10973,12431
12431,12434
12434,12920
12920,13001
0,54
54,63
63,65
65,2252
2252,15374
15374,15455
15455,15461
15461,16190
0,27
27,29
29,272
272,13394
13394,14123
14123,14129
14129,14210
0,54
54,783
783,789
789,790
790,952
952,961
961,1447
0,2187
2187,2241
2241,2242
2242,15364
15364,16093
16093,16579
16579,16588
16588,16594
16594,16675
0,13122
13122,13149
13149,13151
13151,13160
13160,17534
17534,18263
18263,18749
18749,18752
18752,18914
0,27
27,29
29,6590
6590,7076
7076,7079
7079,8537
8537,8618
8618,12992
12992,13001
0,162
162,163
163,217
217,6778
6778,8236
8236,8479
8479,8485
8485,10672
10672,10690
0,27
27,29
29,6590
6590,8048
8048,8291
8291,8297
8297,8378
0,18
18,45
45,47
47,6608
6608,8066
8066,8309
8309,8315
0,27
27,29
29,6590
6590,8048
8048,8291
8291,12665
12665,12674
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,27
27,33
33,42
42,13164
13164,13165
13165,17539
17539,17782
17782,19240
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,2187
2187,2241
2241,2250
2250,2736
2736,2737
2737,15859
15859,15862
0,54
54,55
55,217
217,946
946,14068
14068,14311
14311,14317
14317,16504
16504,16522
0,27
27,29
29,110
110,13232
13232,13961
13961,14447
14447,14450
14450,18824
18824,18833
0,54
54,783
783,785
785,7346
7346,7832
7832,10019
0,6561
6561,6615
6615,6616
6616,8074
8074,8083
8083,8569
8569,8572
0,54
54,55
55,73
73,2260
2260,15382
15382,15463
15463,16921
16921,16924
0,27
27,29
29,6590
6590,6608
6608,7337
7337,7823
7823,7826
7826,7988
7988,10175
0,54
54,55
55,13177
13177,13906
13906,14068
14068,14311
14311,14317
14317,16504
16504,16522
0,27
27,29
29,6590
6590,8048
8048,8051
8051,8537
8537,10724
10724,10742
10742,10823
0,54
54,55
55,13177
13177,13186
13186,14644
14644,14887
14887,14893
14893,14974
14974,19348
0,27
27,29
29,6590
6590,8048
8048,8051
8051,8537
8537,10724
10724,10886
10886,10895
0,54
54,6615
6615,6617
6617,7346
7346,11720
11720,11801
11801,12287
12287,12290
12290,12308
0,6561
6561,6615
6615,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18523
18523,18529
18529,18610
18610,18628
0,27
27,29
29,2216
2216,3674
3674,10235
10235,10721
10721,10724
10724,10742
10742,10823
0,54
54,783
783,5157
5157,5158
5158,18280
18280,18361
18361,18847
18847,18850
18850,18868
0,27
27,4401
4401,4402
4402,17524
17524,18253
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,27
27,29
29,32
32,13154
13154,13883
13883,13901
13901,13982
13982,14468
0,54
54,55
55,13177
13177,15364
15364,16822
16822,17065
17065,17071
17071,17152
17152,17170
0,27
27,29
29,110
110,116
116,6677
6677,8135
8135,8378
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,27
27,13149
13149,13230
13230,13232
13232,13241
13241,17615
17615,18344
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14413
0,27
27,29
29,6590
6590,6752
6752,7481
7481,7967
7967,7976
7976,7982
7982,10169
0,6
6,33
33,51
51,52
52,13174
13174,13903
0,27
27,29
29,6590
6590,6752
6752,7481
7481,7967
7967,7970
7970,12344
12344,12353
0,162
162,165
165,183
183,426
426,480
480,481
481,13603
13603,14332
14332,18706
0,729
729,747
747,774
774,776
776,7337
7337,7823
7823,7826
7826,7988
7988,10175
0,54
54,135
135,137
137,6698
6698,7184
7184,7913
7913,7931
7931,7934
7934,12308
0,27
27,189
189,190
190,13312
13312,14041
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,81
81,135
135,136
136,13258
13258,13987
13987,14473
14473,16660
16660,16666
16666,16675
0,54
54,55
55,13177
13177,13906
13906,13912
13912,14155
14155,18529
18529,18610
18610,18628
0,27
27,4401
4401,4402
4402,17524
17524,18253
0,2
2,83
83,137
137,6698
6698,8156
0,27
27,29
29,6590
6590,8048
8048,8291
8291,8297
8297,8378
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14413
0,27
27,4401
4401,4402
4402,17524
17524,18253
0,54
54,55
55,13177
13177,13420
13420,13438
13438,15625
15625,15787
15787,15790
15790,17248
0,27
27,33
33,34
34,13156
13156,13165
13165,14623
14623,14866
14866,15028
15028,17215
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,27
27,29
29,110
110,13232
13232,13961
13961,14447
14447,14450
14450,18824
18824,18833
0,486
486,1215
1215,1269
1269,1350
1350,14472
14472,14473
14473,14479
14479,16666
16666,16684
0,27
27,29
29,6590
6590,6608
6608,7337
7337,7499
7499,7742
7742,7748
0,2
2,29
29,191
191,6752
6752,8210
8210,8453
8453,8459
8459,10646
10646,10664
0,27
27,29
29,6590
6590,8048
8048,8291
8291,8297
8297,8378
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,9
9,63
63,792
792,5166
5166,5409
5409,5415
5415,11976
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18361
18361,18847
18847,18856
0,27
27,29
29,6590
6590,6596
6596,6605
6605,8063
8063,8306
0,54
54,55
55,61
61,6622
6622,8080
8080,8161
0,1
1,1459
1459,1540
1540,1594
1594,8155
0,2
2,29
29,13151
13151,13880
13880,14366
14366,14369
14369,14531
0,1
1,55
55,6616
6616,6634
6634,7363
7363,7849
7849,7852
7852,8014
0,54
54,55
55,13177
13177,13906
13906,13924
13924,14167
14167,18541
18541,18544
18544,18706
0,3
3,57
57,58
58,220
220,6781
6781,8239
8239,8248
0,1458
1458,1485
1485,1487
1487,8048
8048,8534
8534,8537
8537,12911
12911,12992
12992,13010
0,27
27,29
29,272
272,13394
13394,14123
14123,14129
14129,14210
0,54
54,55
55,61
61,6622
6622,8080
8080,8323
8323,8485
8485,10672
10672,10690
0,9
9,1467
1467,1494
1494,1496
1496,8057
8057,8543
8543,8546
8546,8708
8708,10895
0,54
54,55
55,217
217,6778
6778,8236
8236,8479
8479,8485
8485,10672
10672,10690
0,27
27,513
513,514
514,13636
13636,14365
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,18769
18769,18850
18850,18868
0,27
27,29
29,6590
6590,8048
8048,8291
8291,8297
8297,8378
0,54
54,55
55,13177
13177,13420
13420,14878
14878,14881
14881,15043
15043,17230
17230,17248
0,27
27,189
189,190
190,13312
13312,14041
0,54
54,55
55,217
217,6778
6778,8236
8236,8479
8479,8497
0,27
27,33
33,34
34,13156
13156,13885
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14413
0,1
1,13123
13123,15310
15310,15364
15364,16093
16093,16579
16579,16582
16582,16744
0,13122
13122,13123
13123,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,10510
10510,10672
10672,10681
0,6
6,2193
2193,2247
2247,2248
2248,2266
2266,8827
8827,10285
10285,10528
10528,10690
0,1
1,163
163,2350
2350,2356
2356,2383
2383,15505
15505,16234
0,54
54,55
55,13177
13177,13186
13186,14644
14644,14887
14887,14893
14893,14974
14974,19348
0,1
1,487
487,490
490,544
544,7105
7105,7123
7123,7204
0,54
54,55
55,13177
13177,13180
13180,14638
14638,14647
0,1
1,13123
13123,13852
13852,13906
13906,13909
13909,14395
14395,14404
0,162
162,163
163,217
217,6778
6778,11152
11152,11395
11395,11401
0,1
1,55
55,6616
6616,10990
10990,10999
10999,12457
12457,12700
0,4374
4374,4375
4375,5833
5833,5860
5860,6346
6346,6427
6427,19549
0,1
1,163
163,190
190,676
676,1405
0,54
54,55
55,4429
4429,10990
10990,12448
12448,12529
0,3
3,57
57,58
58,13180
13180,13909
13909,14395
14395,14404
0,1458
1458,1459
1459,1513
1513,1594
1594,14716
14716,14725
14725,19099
0,2187
2187,2205
2205,2206
2206,2260
2260,8821
8821,9307
9307,9310
9310,10768
10768,10849
0,54
54,55
55,13177
13177,15364
15364,16822
16822,17065
17065,17071
17071,17080
17080,17242
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14401
14401,14407
14407,14488
0,1
1,55
55,298
298,13420
13420,14149
14149,14311
14311,14314
14314,18688
18688,18697
0,486
486,487
487,649
649,676
676,13798
13798,14527
0,1
1,13123
13123,13852
13852,13906
13906,13909
13909,14395
14395,14404
0,54
54,55
55,1513
1513,1756
1756,14878
14878,14887
14887,14893
14893,14974
14974,19348
0,1
1,163
163,892
892,946
946,7507
7507,7525
7525,7768
7768,7774
7774,9961
0,6
6,7
7,61
61,6622
6622,8080
8080,8323
8323,8485
8485,10672
10672,10690
0,1
1,55
55,6616
6616,8074
8074,8077
8077,8239
8239,8482
8482,12856
12856,12865
0,1458
1458,1459
1459,1513
1513,8074
8074,8560
8560,8563
8563,8581
8581,8662
0,1
1,55
55,6616
6616,6634
6634,6877
6877,11251
11251,11332
0,54
54,55
55,1513
1513,8074
8074,8560
8560,8563
8563,8725
0,1
1,55
55,64
64,13186
13186,13915
13915,18289
18289,18292
0,4374
4374,5103
5103,5157
5157,5238
5238,5240
5240,5483
5483,5489
5489,12050
12050,12068
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,63
63,65
65,6626
6626,8084
0,1
1,487
487,490
490,652
652,679
679,2137
2137,8698
8698,13072
13072,13081
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,18769
18769,18778
0,1
1,1459
1459,1486
1486,14608
14608,14617
14617,15103
15103,15106
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,784
784,946
946,7507
7507,7993
0,54
54,55
55,61
61,6622
6622,8080
8080,8089
8089,8575
8575,10762
10762,10924
0,27
27,4401
4401,4402
4402,17524
17524,18253
0,54
54,55
55,13177
13177,13258
13258,14716
14716,16903
16903,17389
17389,17392
0,1
1,1459
1459,1486
1486,14608
14608,14617
14617,14623
14623,14866
14866,15028
15028,17215
0,54
54,55
55,13177
13177,13906
13906,14068
14068,14071
14071,14557
0,1
1,55
55,298
298,13420
13420,14149
14149,14155
14155,14164
14164,14326
14326,16513
0,54
54,55
55,1513
1513,8074
8074,8560
8560,8563
8563,8725
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,61
61,6622
6622,8080
8080,8323
8323,8485
8485,10672
10672,10690
0,1
1,7
7,34
34,520
520,7081
7081,8539
8539,10726
10726,10888
10888,10897
0,54
54,63
63,225
225,226
226,13348
13348,14077
14077,14563
0,2187
2187,2241
2241,2242
2242,15364
15364,15607
15607,17065
17065,17068
17068,17230
17230,17239
0,162
162,163
163,217
217,6778
6778,8236
8236,8245
8245,8731
0,243
243,249
249,250
250,4624
4624,4651
4651,4813
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14473
14473,14491
0,6561
6561,6615
6615,6858
6858,6860
6860,6863
6863,7025
7025,9212
9212,9230
9230,9959
0,54
54,6615
6615,8073
8073,8316
8316,12690
12690,12693
12693,12695
0,1
1,19
19,46
46,13168
13168,13411
13411,13573
13573,14302
0,54
54,55
55,13177
13177,13906
13906,14068
14068,14071
14071,14557
0,1
1,13123
13123,15310
15310,15796
15796,16525
16525,16579
16579,16582
16582,16744
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14401
14401,14563
0,729
729,747
747,774
774,776
776,7337
7337,7823
7823,7826
7826,7988
7988,10175
0,13122
13122,13851
13851,13905
13905,13914
13914,13916
13916,13919
13919,14405
14405,14486
0,3
3,57
57,300
300,302
302,6863
6863,8321
0,54
54,55
55,73
73,6634
6634,8092
8092,8335
8335,8341
8341,8422
0,243
243,261
261,262
262,316
316,6877
6877,8335
8335,8338
8338,8500
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18283
18283,18301
18301,18544
18544,18706
0,1
1,55
55,298
298,13420
13420,14149
14149,14155
14155,14164
14164,14326
14326,16513
0,54
54,55
55,13177
13177,13906
13906,14068
14068,16255
16255,16261
16261,16504
16504,16522
0,729
729,731
731,758
758,13880
13880,13883
13883,14369
14369,14378
14378,18752
18752,18833
0,54
54,135
135,137
137,6698
6698,8156
0,1
1,7
7,34
34,13156
13156,13885
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,18769
18769,18850
18850,18868
0,1
1,19
19,748
748,802
802,7363
7363,7525
7525,7768
7768,7774
7774,9961
0,2
2,11
11,65
65,6626
6626,7112
7112,7193
7193,8651
0,3
3,489
489,2676
2676,2730
2730,2731
2731,15853
15853,15862
0,4374
4374,4375
4375,4429
4429,10990
10990,12448
12448,12529
0,2187
2187,2241
2241,2242
2242,2404
2404,2407
2407,15529
15529,16258
16258,16744
0,54
54,55
55,13177
13177,13906
13906,13924
13924,13927
13927,14413
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8479
8479,8482
8482,12856
12856,12865
0,1458
1458,1467
1467,1521
1521,1522
1522,14644
14644,14887
14887,15049
15049,15052
0,1
1,55
55,6616
6616,6622
6622,7351
7351,7837
7837,7918
0,4374
4374,4375
4375,5833
5833,5860
5860,18982
0,3
3,165
165,166
166,220
220,463
463,13585
13585,14314
14314,18688
18688,18697
0,18
18,261
261,315
315,316
316,13438
13438,14167
14167,14329
14329,14332
14332,18706
0,27
27,29
29,6590
6590,10964
10964,11207
11207,12665
12665,12674
0,6
6,7
7,61
61,6622
6622,8080
8080,8323
8323,8341
8341,8422
0,1
1,55
55,6616
6616,10990
10990,11233
11233,12691
12691,12694
12694,12856
12856,12865
0,6
6,7
7,61
61,6622
6622,8080
8080,8323
8323,8485
8485,8494
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8335
8335,8338
8338,8500
0,54
54,63
63,65
65,2252
2252,2414
2414,8975
8975,10433
0,1
1,55
55,6616
6616,6634
6634,6877
6877,8335
8335,8338
8338,8500
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,6615
6615,6617
6617,6620
6620,8078
0,1
1,4375
4375,4402
4402,17524
17524,18253
0,54
54,57
57,543
543,544
544,13666
13666,14395
14395,14557
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,73
73,6634
6634,8092
8092,8335
8335,8341
8341,8422
0,1
1,4375
4375,4402
4402,17524
17524,18253
0,54
54,55
55,13177
13177,13186
13186,14644
14644,14887
14887,19261
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,10510
10510,10672
10672,10681
0,54
54,55
55,13177
13177,13906
13906,13912
13912,13993
13993,14479
14479,14488
0,1
1,55
55,6616
6616,10990
10990,11233
11233,11239
11239,11248
0,13122
13122,13851
13851,14013
14013,14016
14016,14018
0,2187
2187,2193
2193,8754
8754,10212
10212,10455
10455,10509
10509,10590
10590,10592
0,54
54,55
55,13177
13177,13906
13906,14068
14068,14071
14071,14557
0,81
81,135
135,144
144,146
146,6707
6707,6713
6713,7442
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18283
18283,18769
18769,18778
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,162
162,163
163,217
217,6778
6778,8236
8236,8479
8479,8485
8485,8494
0,1
1,13123
13123,13852
13852,13906
13906,13909
13909,18283
18283,18292
0,54
54,55
55,73
73,6634
6634,8092
8092,8335
8335,8341
8341,8422
0,3
3,57
57,2244
2244,2730
2730,2731
2731,15853
15853,15862
0,54
54,55
55,1513
1513,8074
8074,8560
8560,8641
0,1
1,19
19,6580
6580,6634
6634,6877
6877,8335
8335,8416
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,6616
6616,7102
7102,7183
0,6
6,7
7,61
61,6622
6622,6640
6640,7369
7369,7855
7855,7936
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,19
19,6580
6580,6634
6634,6877
6877,6883
6883,6964
0,6
6,7
7,61
61,6622
6622,10996
10996,11239
11239,12697
12697,12778
0,1
1,55
55,6616
6616,7102
7102,7183
0,4374
4374,4375
4375,4429
4429,10990
10990,11008
11008,11251
11251,12709
12709,12712
12712,12874
0,1
1,55
55,6616
6616,8074
8074,8155
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18283
18283,18769
18769,18778
0,27
27,29
29,6590
6590,10964
10964,11207
11207,12665
12665,12746
0,13122
13122,13365
13365,13367
13367,13370
13370,13424
13424,13433
13433,14891
0,1
1,19
19,262
262,316
316,6877
6877,7039
7039,7768
7768,7774
7774,9961
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18283
18283,18769
18769,18778
0,1
1,55
55,6616
6616,6622
6622,6865
6865,8323
8323,8404
0,6
6,7
7,61
61,6622
6622,7108
7108,7189
0,1
1,55
55,6616
6616,8074
8074,8317
8317,12691
12691,12772
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,136
136,13258
13258,13987
13987,18361
18361,18364
18364,18850
18850,18859
0,54
54,55
55,13177
13177,13906
13906,14392
14392,16579
16579,16585
16585,16666
16666,16684
0,1
1,55
55,6616
6616,6622
6622,8809
8809,10267
10267,10510
10510,10672
10672,10681
0,54
54,55
55,13177
13177,13906
13906,18280
18280,18283
18283,18769
18769,18778
0,1
1,55
55,64
64,70
70,2257
2257,15379
15379,16108
16108,16270
16270,16513
0,486
486,487
487,4861
4861,4942
4942,18064
18064,18793
18793,18847
18847,18850
18850,18868
0,1
1,163
163,6724
6724,6778
6778,7021
7021,8479
8479,8488
0,54
54,55
55,73
73,6634
6634,8092
8092,8335
8335,8341
8341,8422
0,27
27,29
29,32
32,194
194,203
203,13325
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14413
0,1
1,55
55,136
136,4510
4510,11071
0,54
54,297
297,1755
1755,1756
1756,14878
14878,14881
14881,14899
14899,14980
14980,19354
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,13177
13177,15364
15364,16822
16822,16825
16825,16987
16987,16996
0,1
1,55
55,6616
6616,8074
8074,8077
8077,8563
8563,8644
0,54
54,55
55,4429
4429,10990
10990,12448
12448,12529
0,1
1,487
487,514
514,13636
13636,14365
0,6
6,7
7,25
25,6586
6586,6640
6640,6883
6883,7045
7045,7774
7774,12148
0,729
729,1215
1215,1216
1216,14338
14338,14341
14341,14359
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,13177
13177,13906
13906,13924
13924,13927
13927,14413
0,1
1,55
55,6616
6616,8074
8074,10261
10261,10747
10747,10828
0,13122
13122,13851
13851,13905
13905,13908
13908,13910
13910,13991
13991,14477
14477,14486
0,9
9,171
171,172
172,226
226,6787
6787,7273
0,54
54,297
297,299
299,6860
6860,8318
0,729
729,5103
5103,5104
5104,5158
5158,11719
11719,11725
11725,11968
11968,12130
0,6
6,7
7,61
61,6622
6622,8080
8080,8323
8323,8485
8485,8494
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,1458
1458,1459
1459,1513
1513,8074
8074,8080
8080,8323
8323,8485
8485,8494
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8332
0,54
54,55
55,541
541,7102
7102,8560
8560,8641
0,1
1,55
55,136
136,13258
13258,13267
13267,14725
14725,14728
0,54
54,783
783,785
785,7346
7346,7832
7832,7913
7913,7919
7919,7928
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,54
54,55
55,1513
1513,8074
8074,8092
8092,8335
8335,8341
8341,8422
0,1
1,55
55,6616
6616,8074
8074,8317
8317,8323
8323,8404
0,162
162,163
163,181
181,6742
6742,6796
6796,7039
7039,8497
0,1
1,55
55,136
136,13258
13258,13987
13987,14473
14473,14476
14476,18850
18850,18859
0,162
162,163
163,649
649,2836
2836,2890
0,243
243,297
297,6858
6858,6860
6860,6941
6941,8399
0,54
54,783
783,785
785,7346
7346,7832
7832,7913
7913,7931
7931,7934
7934,12308
0,1
1,13123
13123,13204
13204,13690
13690,15877
15877,15931
15931,15934
0,54
54,55
55,13177
13177,13906
13906,14392
14392,14395
14395,14557
0,1
1,55
55,6616
6616,6634
6634,6877
6877,8335
8335,8416
0,13122
13122,13851
13851,13905
13905,13908
13908,13910
13910,13991
13991,14009
14009,14252
14252,18626
0,1
1,55
55,6616
6616,8074
8074,8317
8317,12691
12691,12772
0,54
54,6615
6615,6617
6617,6860
6860,8318
0,9
9,63
63,64
64,13186
13186,13915
13915,14077
14077,14080
0,2
2,6563
6563,6617
6617,8804
8804,8966
8966,9209
9209,9227
9227,9956
0,1
1,55
55,6616
6616,8074
8074,8083
8083,8089
8089,8332
0,54
54,55
55,13177
